Dates/Times,Probability,Random Number,Occupancy
2018-04-12 18:00:00,0.608,0.03452280574687938,1
2018-04-12 19:00:00,0.692,0.48080900634230506,1
2018-04-12 20:00:00,0.85,0.10330572199735077,1
2018-04-12 21:00:00,0.858,0.6878430557793914,1
2018-04-12 22:00:00,0.883,0.4348204151656916,1
2018-04-12 23:00:00,0.85,0.355007629301863,1
2018-04-13 00:00:00,0.875,0.13587831242803183,1
2018-04-13 01:00:00,0.817,0.9098378366901582,0
2018-04-13 02:00:00,0.867,0.7762035155251651,1
2018-04-13 03:00:00,0.783,0.19723073586774187,1
2018-04-13 04:00:00,0.8,0.3765845677187477,1
2018-04-13 05:00:00,0.708,0.7764639830472225,0
2018-04-13 06:00:00,0.767,0.047574135938658335,1
2018-04-13 07:00:00,0.683,0.4637977991294212,1
2018-04-13 08:00:00,0.658,0.9671084426247785,0
2018-04-13 09:00:00,0.5,0.99464205980216,0
2018-04-13 10:00:00,0.517,0.10844534514964144,1
2018-04-13 11:00:00,0.358,0.11811574584349283,1
2018-04-13 12:00:00,0.225,0.9806490021079155,0
2018-04-13 13:00:00,0.167,0.024454636377422956,1
2018-04-13 14:00:00,0.192,0.42652525001226194,0
2018-04-13 15:00:00,0.25,0.21103263053304344,1
2018-04-13 16:00:00,0.542,0.7766272532962447,0
2018-04-13 17:00:00,0.642,0.6724804251357311,0
2018-04-13 18:00:00,0.608,0.6868766871099024,0
2018-04-13 19:00:00,0.692,0.3168425476778758,1
2018-04-13 20:00:00,0.85,0.8924022914744816,0
2018-04-13 21:00:00,0.858,0.013664532172377952,1
2018-04-13 22:00:00,0.883,0.9326991835590794,0
2018-04-13 23:00:00,0.85,0.8595898282386454,0
2018-04-14 00:00:00,0.875,0.4930241980249489,1
2018-04-14 01:00:00,0.817,0.7752382342773293,1
2018-04-14 02:00:00,0.867,0.033864166418135166,1
2018-04-14 03:00:00,0.783,0.4337987795839412,1
2018-04-14 04:00:00,0.8,0.308793837131245,1
2018-04-14 05:00:00,0.708,0.42182020450017244,1
2018-04-14 06:00:00,0.767,0.25414605297225235,1
2018-04-14 07:00:00,0.683,0.4410729789487874,1
2018-04-14 08:00:00,0.658,0.8679048346591888,0
2018-04-14 09:00:00,0.5,0.8125996533260591,0
2018-04-14 10:00:00,0.517,0.29904558009401216,1
2018-04-14 11:00:00,0.358,0.5121098301294786,0
2018-04-14 12:00:00,0.225,0.5980047217632721,0
2018-04-14 13:00:00,0.167,0.3467623659821817,0
2018-04-14 14:00:00,0.192,0.8737208584355494,0
2018-04-14 15:00:00,0.25,0.24043463166774492,1
2018-04-14 16:00:00,0.542,0.6410149683690786,0
2018-04-14 17:00:00,0.642,0.5046370642853886,1
2018-04-14 18:00:00,0.608,0.025387221172762597,1
2018-04-14 19:00:00,0.692,0.09603017528386859,1
2018-04-14 20:00:00,0.85,0.6156258877936751,1
2018-04-14 21:00:00,0.858,0.16671139283071035,1
2018-04-14 22:00:00,0.883,0.9656062888696627,0
2018-04-14 23:00:00,0.85,0.6952209888792068,1
2018-04-15 00:00:00,0.875,0.13188804654167474,1
2018-04-15 01:00:00,0.817,0.20579838516214455,1
2018-04-15 02:00:00,0.867,0.18565972238829975,1
2018-04-15 03:00:00,0.783,0.49476989204252575,1
2018-04-15 04:00:00,0.8,0.17800675266593335,1
2018-04-15 05:00:00,0.708,0.5942292563496882,1
2018-04-15 06:00:00,0.767,0.844140182012839,0
2018-04-15 07:00:00,0.683,0.36628676350663414,1
2018-04-15 08:00:00,0.658,0.26616404234546565,1
2018-04-15 09:00:00,0.5,0.8895116510738189,0
2018-04-15 10:00:00,0.517,0.3313655101260433,1
2018-04-15 11:00:00,0.358,0.6251313659720454,0
2018-04-15 12:00:00,0.225,0.8393239232402809,0
2018-04-15 13:00:00,0.167,0.8509641188085768,0
2018-04-15 14:00:00,0.192,0.8709883857130925,0
2018-04-15 15:00:00,0.25,0.09523840236716763,1
2018-04-15 16:00:00,0.542,0.6341198204427309,0
2018-04-15 17:00:00,0.642,0.5728304208167109,1
2018-04-15 18:00:00,0.608,0.5439705607946949,1
2018-04-15 19:00:00,0.692,0.2705543580307479,1
2018-04-15 20:00:00,0.85,0.7174714514002493,1
2018-04-15 21:00:00,0.858,0.8244379637409213,1
2018-04-15 22:00:00,0.883,0.11688517388104391,1
2018-04-15 23:00:00,0.85,0.4376039099146355,1
2018-04-16 00:00:00,0.875,0.8506263457589751,1
2018-04-16 01:00:00,0.817,0.9745416605087898,0
2018-04-16 02:00:00,0.867,0.7998499827215136,1
2018-04-16 03:00:00,0.783,0.28196295507577873,1
2018-04-16 04:00:00,0.8,0.6155917454658719,1
2018-04-16 05:00:00,0.708,0.9352261013801959,0
2018-04-16 06:00:00,0.767,0.11082981081142695,1
2018-04-16 07:00:00,0.683,0.788433642843317,0
2018-04-16 08:00:00,0.658,0.6787941156032024,0
2018-04-16 09:00:00,0.5,0.09158458565408611,1
2018-04-16 10:00:00,0.517,0.6444948430643436,0
2018-04-16 11:00:00,0.358,0.6750292924846739,0
2018-04-16 12:00:00,0.225,0.9658213113590223,0
2018-04-16 13:00:00,0.167,0.3086808038198341,0
2018-04-16 14:00:00,0.192,0.5934574765249174,0
2018-04-16 15:00:00,0.25,0.830171364351871,0
2018-04-16 16:00:00,0.542,0.3568543647005199,1
2018-04-16 17:00:00,0.642,0.31273111702350065,1
2018-04-16 18:00:00,0.608,0.3812134141404434,1
2018-04-16 19:00:00,0.692,0.09623300358721054,1
2018-04-16 20:00:00,0.85,0.15719660852409822,1
2018-04-16 21:00:00,0.858,0.14354370974870356,1
2018-04-16 22:00:00,0.883,0.0686170857527354,1
2018-04-16 23:00:00,0.85,0.8793369867741953,0
2018-04-17 00:00:00,0.875,0.23865624953263032,1
2018-04-17 01:00:00,0.817,0.06092754668574096,1
2018-04-17 02:00:00,0.867,0.27598910487419837,1
2018-04-17 03:00:00,0.783,0.35310449094878105,1
2018-04-17 04:00:00,0.8,0.09863567068535217,1
2018-04-17 05:00:00,0.708,0.7517429232660721,0
2018-04-17 06:00:00,0.767,0.9243085577786274,0
2018-04-17 07:00:00,0.683,0.2049248783601033,1
2018-04-17 08:00:00,0.658,0.522571308230472,1
2018-04-17 09:00:00,0.5,0.5068328377543782,0
2018-04-17 10:00:00,0.517,0.8796515050327511,0
2018-04-17 11:00:00,0.358,0.6502079174630171,0
2018-04-17 12:00:00,0.225,0.1316269071220112,1
2018-04-17 13:00:00,0.167,0.1617200622469389,1
2018-04-17 14:00:00,0.192,0.6108140446022988,0
2018-04-17 15:00:00,0.25,0.0009395914081218315,1
2018-04-17 16:00:00,0.542,0.16451178681647816,1
2018-04-17 17:00:00,0.642,0.5765251063019559,1
2018-04-17 18:00:00,0.608,0.2027353064777404,1
2018-04-17 19:00:00,0.692,0.6774436448447728,1
2018-04-17 20:00:00,0.85,0.3296019797329638,1
2018-04-17 21:00:00,0.858,0.7075997204587208,1
2018-04-17 22:00:00,0.883,0.5623675646231063,1
2018-04-17 23:00:00,0.85,0.4163735212205074,1
2018-04-18 00:00:00,0.875,0.9665053532192572,0
2018-04-18 01:00:00,0.817,0.7074129276822076,1
2018-04-18 02:00:00,0.867,0.4151041425190599,1
2018-04-18 03:00:00,0.783,0.41386303841687555,1
2018-04-18 04:00:00,0.8,0.421555102054725,1
2018-04-18 05:00:00,0.708,0.580652581397451,1
2018-04-18 06:00:00,0.767,0.3813758393470106,1
2018-04-18 07:00:00,0.683,0.09264426017169425,1
2018-04-18 08:00:00,0.658,0.9625663265991248,0
2018-04-18 09:00:00,0.5,0.1591308538800953,1
2018-04-18 10:00:00,0.517,0.24622890571353295,1
2018-04-18 11:00:00,0.358,0.17520319452855204,1
2018-04-18 12:00:00,0.225,0.2918229995950353,0
2018-04-18 13:00:00,0.167,0.016075020021430464,1
2018-04-18 14:00:00,0.192,0.4723230834535532,0
2018-04-18 15:00:00,0.25,0.09127773452226018,1
2018-04-18 16:00:00,0.542,0.193044034772186,1
2018-04-18 17:00:00,0.642,0.36752506162642573,1
2018-04-18 18:00:00,0.608,0.22788052604197928,1
2018-04-18 19:00:00,0.692,0.5787786338058127,1
2018-04-18 20:00:00,0.85,0.9546800948574907,0
2018-04-18 21:00:00,0.858,0.42658072912859346,1
2018-04-18 22:00:00,0.883,0.708502589496717,1
2018-04-18 23:00:00,0.85,0.9283963191365785,0
2018-04-19 00:00:00,0.875,0.24338064657852476,1
2018-04-19 01:00:00,0.817,0.37362763257166676,1
2018-04-19 02:00:00,0.867,0.4155255865865529,1
2018-04-19 03:00:00,0.783,0.39597387052287003,1
2018-04-19 04:00:00,0.8,0.3723894660146866,1
2018-04-19 05:00:00,0.708,0.44130150298406845,1
2018-04-19 06:00:00,0.767,0.9319607174294149,0
2018-04-19 07:00:00,0.683,0.22365442204820962,1
2018-04-19 08:00:00,0.658,0.7897251980959905,0
2018-04-19 09:00:00,0.5,0.7369123337829473,0
2018-04-19 10:00:00,0.517,0.5058286994316634,1
2018-04-19 11:00:00,0.358,0.5054985609026634,0
2018-04-19 12:00:00,0.225,0.5788792809011666,0
2018-04-19 13:00:00,0.167,0.43801522408413507,0
2018-04-19 14:00:00,0.192,0.9435624610989185,0
2018-04-19 15:00:00,0.25,0.10874145636866916,1
2018-04-19 16:00:00,0.542,0.6515327193751199,0
2018-04-19 17:00:00,0.642,0.2576756399028479,1
2018-04-19 18:00:00,0.608,0.34292070947351516,1
2018-04-19 19:00:00,0.692,0.8201621959382119,0
2018-04-19 20:00:00,0.85,0.4836998215488204,1
2018-04-19 21:00:00,0.858,0.8457307895946017,1
2018-04-19 22:00:00,0.883,0.6030887678789426,1
2018-04-19 23:00:00,0.85,0.817485554180876,1
2018-04-20 00:00:00,0.875,0.935278534300235,0
2018-04-20 01:00:00,0.817,0.08317470480109335,1
2018-04-20 02:00:00,0.867,0.23786181297880316,1
2018-04-20 03:00:00,0.783,0.06150192997249304,1
2018-04-20 04:00:00,0.8,0.0422619605211777,1
2018-04-20 05:00:00,0.708,0.4875220669157454,1
2018-04-20 06:00:00,0.767,0.22811101291050984,1
2018-04-20 07:00:00,0.683,0.15579845113704904,1
2018-04-20 08:00:00,0.658,0.21248443961853425,1
2018-04-20 09:00:00,0.5,0.6081879736669306,0
2018-04-20 10:00:00,0.517,0.3602204840733563,1
2018-04-20 11:00:00,0.358,0.22184322781789223,1
2018-04-20 12:00:00,0.225,0.7553792013856052,0
2018-04-20 13:00:00,0.167,0.24453600444488144,0
2018-04-20 14:00:00,0.192,0.9977680240674943,0
2018-04-20 15:00:00,0.25,0.1306157346478951,1
2018-04-20 16:00:00,0.542,0.2653720974766791,1
2018-04-20 17:00:00,0.642,0.4755384770006631,1
2018-04-20 18:00:00,0.608,0.1568581826898322,1
2018-04-20 19:00:00,0.692,0.8590559971271898,0
2018-04-20 20:00:00,0.85,0.14792707836141328,1
2018-04-20 21:00:00,0.858,0.34493097334039613,1
2018-04-20 22:00:00,0.883,0.7311974712972784,1
2018-04-20 23:00:00,0.85,0.4552727803191928,1
2018-04-21 00:00:00,0.875,0.941839037369967,0
2018-04-21 01:00:00,0.817,0.7792088396278014,1
2018-04-21 02:00:00,0.867,0.12209546667823101,1
2018-04-21 03:00:00,0.783,0.491531738933517,1
2018-04-21 04:00:00,0.8,0.6414881881942642,1
2018-04-21 05:00:00,0.708,0.7744433313292897,0
2018-04-21 06:00:00,0.767,0.09277546548591298,1
2018-04-21 07:00:00,0.683,0.4422973906768456,1
2018-04-21 08:00:00,0.658,0.21399634941821866,1
2018-04-21 09:00:00,0.5,0.9231076609559172,0
2018-04-21 10:00:00,0.517,0.3465723169514412,1
2018-04-21 11:00:00,0.358,0.5959777300487047,0
2018-04-21 12:00:00,0.225,0.9341611301938002,0
2018-04-21 13:00:00,0.167,0.4827331056365488,0
2018-04-21 14:00:00,0.192,0.004994207847605625,1
2018-04-21 15:00:00,0.25,0.9190328826573747,0
2018-04-21 16:00:00,0.542,0.7936177908886517,0
2018-04-21 17:00:00,0.642,0.9204303465633681,0
2018-04-21 18:00:00,0.608,0.12196518333380768,1
2018-04-21 19:00:00,0.692,0.027462601356499028,1
2018-04-21 20:00:00,0.85,0.04514129231130526,1
2018-04-21 21:00:00,0.858,0.9885765122240845,0
2018-04-21 22:00:00,0.883,0.9963246639341977,0
2018-04-21 23:00:00,0.85,0.24416378046351084,1
2018-04-22 00:00:00,0.875,0.6459022011427165,1
2018-04-22 01:00:00,0.817,0.37162714576704325,1
2018-04-22 02:00:00,0.867,0.028888480755963286,1
2018-04-22 03:00:00,0.783,0.5211753573278005,1
2018-04-22 04:00:00,0.8,0.32918384179988114,1
2018-04-22 05:00:00,0.708,0.9938351574873105,0
2018-04-22 06:00:00,0.767,0.35028735245738485,1
2018-04-22 07:00:00,0.683,0.13082644773059837,1
2018-04-22 08:00:00,0.658,0.5441663255328146,1
2018-04-22 09:00:00,0.5,0.7627108138625615,0
2018-04-22 10:00:00,0.517,0.7745917125584467,0
2018-04-22 11:00:00,0.358,0.5592595575076604,0
2018-04-22 12:00:00,0.225,0.5567880451634196,0
2018-04-22 13:00:00,0.167,0.7943926519081214,0
2018-04-22 14:00:00,0.192,0.26847431544288825,0
2018-04-22 15:00:00,0.25,0.3279640550049502,0
2018-04-22 16:00:00,0.542,0.05209176306693131,1
2018-04-22 17:00:00,0.642,0.779520130574712,0
2018-04-22 18:00:00,0.608,0.02693299506967728,1
2018-04-22 19:00:00,0.692,0.8126490548910542,0
2018-04-22 20:00:00,0.85,0.8305174076831973,1
2018-04-22 21:00:00,0.858,0.3223786032839573,1
2018-04-22 22:00:00,0.883,0.7300332441409597,1
2018-04-22 23:00:00,0.85,0.8513525957333133,0
2018-04-23 00:00:00,0.875,0.7446509952763715,1
2018-04-23 01:00:00,0.817,0.9431904603127281,0
2018-04-23 02:00:00,0.867,0.5456116210886579,1
2018-04-23 03:00:00,0.783,0.9883234237180906,0
2018-04-23 04:00:00,0.8,0.4389960168710081,1
2018-04-23 05:00:00,0.708,0.3126152914736726,1
2018-04-23 06:00:00,0.767,0.8161066624358561,0
2018-04-23 07:00:00,0.683,0.634816918787537,1
2018-04-23 08:00:00,0.658,0.25831403581517975,1
2018-04-23 09:00:00,0.5,0.023172038715749688,1
2018-04-23 10:00:00,0.517,0.26694141853430764,1
2018-04-23 11:00:00,0.358,0.7125310310151166,0
2018-04-23 12:00:00,0.225,0.8865458148991848,0
2018-04-23 13:00:00,0.167,0.8672862992557525,0
2018-04-23 14:00:00,0.192,0.26246646093180404,0
2018-04-23 15:00:00,0.25,0.5675862597974325,0
2018-04-23 16:00:00,0.542,0.5803138381257016,0
2018-04-23 17:00:00,0.642,0.7591748449164779,0
2018-04-23 18:00:00,0.608,0.25114681380198745,1
2018-04-23 19:00:00,0.692,0.547355568205129,1
2018-04-23 20:00:00,0.85,0.5902873852722097,1
2018-04-23 21:00:00,0.858,0.7510142046138015,1
2018-04-23 22:00:00,0.883,0.8845754341620466,0
2018-04-23 23:00:00,0.85,0.27675162678594245,1
2018-04-24 00:00:00,0.875,0.6618231598177083,1
2018-04-24 01:00:00,0.817,0.9209163664028369,0
2018-04-24 02:00:00,0.867,0.3372725698074367,1
2018-04-24 03:00:00,0.783,0.339736422801995,1
2018-04-24 04:00:00,0.8,0.31099457562488386,1
2018-04-24 05:00:00,0.708,0.016235264170164077,1
2018-04-24 06:00:00,0.767,0.5230806295562609,1
2018-04-24 07:00:00,0.683,0.8467075976353635,0
2018-04-24 08:00:00,0.658,0.961498176071161,0
2018-04-24 09:00:00,0.5,0.5363080054761762,0
2018-04-24 10:00:00,0.517,0.9504306982791096,0
2018-04-24 11:00:00,0.358,0.28054580905416215,1
2018-04-24 12:00:00,0.225,0.4039534027716106,0
2018-04-24 13:00:00,0.167,0.8966363233162159,0
2018-04-24 14:00:00,0.192,0.24197685569121286,0
2018-04-24 15:00:00,0.25,0.5931003047532493,0
2018-04-24 16:00:00,0.542,0.9615504669871177,0
2018-04-24 17:00:00,0.642,0.8112998844763665,0
2018-04-24 18:00:00,0.608,0.37882118351823024,1
2018-04-24 19:00:00,0.692,0.6201067028282006,1
2018-04-24 20:00:00,0.85,0.8634912500955478,0
2018-04-24 21:00:00,0.858,0.7923011897637812,1
2018-04-24 22:00:00,0.883,0.9064909946800138,0
2018-04-24 23:00:00,0.85,0.4652571328344859,1
2018-04-25 00:00:00,0.875,0.16250743424287817,1
2018-04-25 01:00:00,0.817,0.6103468784793187,1
2018-04-25 02:00:00,0.867,0.8294569503248347,1
2018-04-25 03:00:00,0.783,0.26230361518766654,1
2018-04-25 04:00:00,0.8,0.7757709767328825,1
2018-04-25 05:00:00,0.708,0.2167703476798868,1
2018-04-25 06:00:00,0.767,0.4728079765902743,1
2018-04-25 07:00:00,0.683,0.0017356307078391087,1
2018-04-25 08:00:00,0.658,0.9269443332626721,0
2018-04-25 09:00:00,0.5,0.6977804990235658,0
2018-04-25 10:00:00,0.517,0.588796504574783,0
2018-04-25 11:00:00,0.358,0.6152409123034219,0
2018-04-25 12:00:00,0.225,0.040804972672710105,1
2018-04-25 13:00:00,0.167,0.9040256646003932,0
2018-04-25 14:00:00,0.192,0.5564703225307187,0
2018-04-25 15:00:00,0.25,0.8652206047564633,0
2018-04-25 16:00:00,0.542,0.07975450057154032,1
2018-04-25 17:00:00,0.642,0.8244793241835267,0
2018-04-25 18:00:00,0.608,0.4658600397209248,1
2018-04-25 19:00:00,0.692,0.9183311734838614,0
2018-04-25 20:00:00,0.85,0.4588287023845763,1
2018-04-25 21:00:00,0.858,0.9229114549501672,0
2018-04-25 22:00:00,0.883,0.4078626611397499,1
2018-04-25 23:00:00,0.85,0.2507604017302123,1
2018-04-26 00:00:00,0.875,0.3333329758217509,1
2018-04-26 01:00:00,0.817,0.19915148594506238,1
2018-04-26 02:00:00,0.867,0.22596768406949175,1
2018-04-26 03:00:00,0.783,0.7771941942709272,1
2018-04-26 04:00:00,0.8,0.5643302518350121,1
2018-04-26 05:00:00,0.708,0.720868519890675,0
2018-04-26 06:00:00,0.767,0.4121494510478927,1
2018-04-26 07:00:00,0.683,0.669821660586585,1
2018-04-26 08:00:00,0.658,0.45404823006930006,1
2018-04-26 09:00:00,0.5,0.9596774770282319,0
2018-04-26 10:00:00,0.517,0.6957870709935452,0
2018-04-26 11:00:00,0.358,0.3434455031960907,1
2018-04-26 12:00:00,0.225,0.0013599211027895963,1
2018-04-26 13:00:00,0.167,0.39421112820079274,0
2018-04-26 14:00:00,0.192,0.19558878357108367,0
2018-04-26 15:00:00,0.25,0.5711964771775718,0
2018-04-26 16:00:00,0.542,0.9562804280856503,0
2018-04-26 17:00:00,0.642,0.9936257597578207,0
2018-04-26 18:00:00,0.608,0.528594186388912,1
2018-04-26 19:00:00,0.692,0.6293432253399146,1
2018-04-26 20:00:00,0.85,0.9555735445870225,0
2018-04-26 21:00:00,0.858,0.6562931543641151,1
2018-04-26 22:00:00,0.883,0.3832429946090099,1
2018-04-26 23:00:00,0.85,0.9840290670817969,0
2018-04-27 00:00:00,0.875,0.1000788546653113,1
2018-04-27 01:00:00,0.817,0.19372915227088772,1
2018-04-27 02:00:00,0.867,0.9414963326011766,0
2018-04-27 03:00:00,0.783,0.8948149887400283,0
2018-04-27 04:00:00,0.8,0.2493186853705074,1
2018-04-27 05:00:00,0.708,0.8625321372421939,0
2018-04-27 06:00:00,0.767,0.867517100823957,0
2018-04-27 07:00:00,0.683,0.8337848350532305,0
2018-04-27 08:00:00,0.658,0.3839471417658611,1
2018-04-27 09:00:00,0.5,0.028747384705672174,1
2018-04-27 10:00:00,0.517,0.18333480117167789,1
2018-04-27 11:00:00,0.358,0.14326351757544342,1
2018-04-27 12:00:00,0.225,0.6466155158400313,0
2018-04-27 13:00:00,0.167,0.46329050539807504,0
2018-04-27 14:00:00,0.192,0.8910945547446308,0
2018-04-27 15:00:00,0.25,0.9590173319567327,0
2018-04-27 16:00:00,0.542,0.6105469234350396,0
2018-04-27 17:00:00,0.642,0.7696029649505544,0
2018-04-27 18:00:00,0.608,0.8153852746135788,0
2018-04-27 19:00:00,0.692,0.20322267805383243,1
2018-04-27 20:00:00,0.85,0.8793031304842958,0
2018-04-27 21:00:00,0.858,0.1627083714526225,1
2018-04-27 22:00:00,0.883,0.058197563160690136,1
2018-04-27 23:00:00,0.85,0.5572000760006488,1
2018-04-28 00:00:00,0.875,0.06344352358883487,1
2018-04-28 01:00:00,0.817,0.27130208827334157,1
2018-04-28 02:00:00,0.867,0.11810945852893295,1
2018-04-28 03:00:00,0.783,0.6190884885084811,1
2018-04-28 04:00:00,0.8,0.744559738880874,1
2018-04-28 05:00:00,0.708,0.6986763385231681,1
2018-04-28 06:00:00,0.767,0.267812688423794,1
2018-04-28 07:00:00,0.683,0.19815959323314336,1
2018-04-28 08:00:00,0.658,0.627698979631132,1
2018-04-28 09:00:00,0.5,0.22069639111041328,1
2018-04-28 10:00:00,0.517,0.16468046143886284,1
2018-04-28 11:00:00,0.358,0.17756285900710078,1
2018-04-28 12:00:00,0.225,0.5134672672838716,0
2018-04-28 13:00:00,0.167,0.9465175259760835,0
2018-04-28 14:00:00,0.192,0.49582649371823506,0
2018-04-28 15:00:00,0.25,0.3695603167070791,0
2018-04-28 16:00:00,0.542,0.9918682828074373,0
2018-04-28 17:00:00,0.642,0.7923980424879361,0
2018-04-28 18:00:00,0.608,0.5732833792438871,1
2018-04-28 19:00:00,0.692,0.5190037021558858,1
2018-04-28 20:00:00,0.85,0.5936410800993277,1
2018-04-28 21:00:00,0.858,0.3605510607457776,1
2018-04-28 22:00:00,0.883,0.4962278327100007,1
2018-04-28 23:00:00,0.85,0.4846201535872706,1
2018-04-29 00:00:00,0.875,0.4598578658228236,1
2018-04-29 01:00:00,0.817,0.7799265369469486,1
2018-04-29 02:00:00,0.867,0.8787526727360884,0
2018-04-29 03:00:00,0.783,0.27767019673580995,1
2018-04-29 04:00:00,0.8,0.773120714377227,1
2018-04-29 05:00:00,0.708,0.27389227235519287,1
2018-04-29 06:00:00,0.767,0.05269635865206812,1
2018-04-29 07:00:00,0.683,0.8311305654650153,0
2018-04-29 08:00:00,0.658,0.16687647445585208,1
2018-04-29 09:00:00,0.5,0.6299003085478075,0
2018-04-29 10:00:00,0.517,0.035852151484124684,1
2018-04-29 11:00:00,0.358,0.36226053253130386,0
2018-04-29 12:00:00,0.225,0.9454774830905036,0
2018-04-29 13:00:00,0.167,0.26561824672401213,0
2018-04-29 14:00:00,0.192,0.4723190871013896,0
2018-04-29 15:00:00,0.25,0.9612181482828334,0
2018-04-29 16:00:00,0.542,0.8023635157582166,0
2018-04-29 17:00:00,0.642,0.5988782334731172,1
2018-04-29 18:00:00,0.608,0.5154449892346925,1
2018-04-29 19:00:00,0.692,0.994191921033223,0
2018-04-29 20:00:00,0.85,0.48735392733475535,1
2018-04-29 21:00:00,0.858,0.9639963549797335,0
2018-04-29 22:00:00,0.883,0.6106480870395686,1
2018-04-29 23:00:00,0.85,0.7012276007938657,1
2018-04-30 00:00:00,0.875,0.5849933266509411,1
2018-04-30 01:00:00,0.817,0.13955461673359038,1
2018-04-30 02:00:00,0.867,0.9652041190259718,0
2018-04-30 03:00:00,0.783,0.4469365120294435,1
2018-04-30 04:00:00,0.8,0.5829730704127593,1
2018-04-30 05:00:00,0.708,0.9736683534037199,0
2018-04-30 06:00:00,0.767,0.9735199935244588,0
2018-04-30 07:00:00,0.683,0.9923582561313569,0
2018-04-30 08:00:00,0.658,0.41152019011218655,1
2018-04-30 09:00:00,0.5,0.923062971825182,0
2018-04-30 10:00:00,0.517,0.28548138938417533,1
2018-04-30 11:00:00,0.358,0.47194502407442207,0
2018-04-30 12:00:00,0.225,0.4337264451868468,0
2018-04-30 13:00:00,0.167,0.28947949376797955,0
2018-04-30 14:00:00,0.192,0.8077236479388833,0
2018-04-30 15:00:00,0.25,0.4278087898384577,0
2018-04-30 16:00:00,0.542,0.8038484429882325,0
2018-04-30 17:00:00,0.642,0.19914630327052796,1
2018-04-30 18:00:00,0.608,0.2529448868658274,1
2018-04-30 19:00:00,0.692,0.3577958325465427,1
2018-04-30 20:00:00,0.85,0.023239638843244093,1
2018-04-30 21:00:00,0.858,0.1594539591942381,1
2018-04-30 22:00:00,0.883,0.4177874358067074,1
2018-04-30 23:00:00,0.85,0.3376901593837899,1
2018-05-01 00:00:00,0.875,0.15975117312111298,1
2018-05-01 01:00:00,0.817,0.7795774812046855,1
2018-05-01 02:00:00,0.867,0.860449587623918,1
2018-05-01 03:00:00,0.783,0.9887581361276807,0
2018-05-01 04:00:00,0.8,0.28380067830542244,1
2018-05-01 05:00:00,0.708,0.7225570415496253,0
2018-05-01 06:00:00,0.767,0.242524925991639,1
2018-05-01 07:00:00,0.683,0.21006410600915282,1
2018-05-01 08:00:00,0.658,0.9770775997374741,0
2018-05-01 09:00:00,0.5,0.8299781515366123,0
2018-05-01 10:00:00,0.517,0.7931859317117635,0
2018-05-01 11:00:00,0.358,0.27576629237718475,1
2018-05-01 12:00:00,0.225,0.342296709448366,0
2018-05-01 13:00:00,0.167,0.5354272827619919,0
2018-05-01 14:00:00,0.192,0.5207476625284626,0
2018-05-01 15:00:00,0.25,0.7480146297451481,0
2018-05-01 16:00:00,0.542,0.10040820800537509,1
2018-05-01 17:00:00,0.642,0.7420586013595046,0
2018-05-01 18:00:00,0.608,0.6991985740369285,0
2018-05-01 19:00:00,0.692,0.170120965109536,1
2018-05-01 20:00:00,0.85,0.5048141236476837,1
2018-05-01 21:00:00,0.858,0.8175056646506198,1
2018-05-01 22:00:00,0.883,0.086138551319483,1
2018-05-01 23:00:00,0.85,0.5259071039471783,1
2018-05-02 00:00:00,0.875,0.22672034565401322,1
2018-05-02 01:00:00,0.817,0.28546531976648937,1
2018-05-02 02:00:00,0.867,0.6990255000434435,1
2018-05-02 03:00:00,0.783,0.2345133228658648,1
2018-05-02 04:00:00,0.8,0.14810894185764634,1
2018-05-02 05:00:00,0.708,0.12138781528088927,1
2018-05-02 06:00:00,0.767,0.01836955939694196,1
2018-05-02 07:00:00,0.683,0.024824581957397007,1
2018-05-02 08:00:00,0.658,0.12729168889323272,1
2018-05-02 09:00:00,0.5,0.25326498773941863,1
2018-05-02 10:00:00,0.517,0.028328988069603267,1
2018-05-02 11:00:00,0.358,0.5073431396537268,0
2018-05-02 12:00:00,0.225,0.09349921082997337,1
2018-05-02 13:00:00,0.167,0.24861499714633617,0
2018-05-02 14:00:00,0.192,0.6184286219377836,0
2018-05-02 15:00:00,0.25,0.9273482616632162,0
2018-05-02 16:00:00,0.542,0.9686735239419347,0
2018-05-02 17:00:00,0.642,0.9347506781887702,0
2018-05-02 18:00:00,0.608,0.5330097879367569,1
2018-05-02 19:00:00,0.692,0.0859986771106882,1
2018-05-02 20:00:00,0.85,0.8388776245050741,1
2018-05-02 21:00:00,0.858,0.21788995766060137,1
2018-05-02 22:00:00,0.883,0.9217153971176625,0
2018-05-02 23:00:00,0.85,0.21468059509031756,1
2018-05-03 00:00:00,0.875,0.4377052961150404,1
2018-05-03 01:00:00,0.817,0.9880045694639332,0
2018-05-03 02:00:00,0.867,0.7414815436106691,1
2018-05-03 03:00:00,0.783,0.4924399674570704,1
2018-05-03 04:00:00,0.8,0.41114309650616665,1
2018-05-03 05:00:00,0.708,0.5603138249660669,1
2018-05-03 06:00:00,0.767,0.9545593495004575,0
2018-05-03 07:00:00,0.683,0.3483266156304111,1
2018-05-03 08:00:00,0.658,0.2340444785566873,1
2018-05-03 09:00:00,0.5,0.19995441889069976,1
2018-05-03 10:00:00,0.517,0.0010872050249459697,1
2018-05-03 11:00:00,0.358,0.24191830582631435,1
2018-05-03 12:00:00,0.225,0.9733158210599814,0
2018-05-03 13:00:00,0.167,0.9562879058282696,0
